age,job,marital,education,balance,housing,loan,contact,day,month,duration,campaign,previous,poutcome,purchase
91,blue-collar,single,secondary,26671,no,yes,telephone,8,oct,666,47,4,failure,no
23,blue-collar,divorced,unknown,19203,no,yes,cellular,16,jul,387,41,2,failure,no
80,services,married,tertiary,14391,yes,yes,telephone,11,aug,1282,30,6,success,no
84,retired,married,secondary,24579,yes,no,cellular,5,dec,2429,25,4,nonexistent,yes
28,housemaid,married,primary,10451,no,yes,cellular,16,jul,2825,7,3,success,no
60,unemployed,divorced,unknown,22516,no,no,cellular,24,nov,2383,25,3,nonexistent,no
34,services,divorced,tertiary,43836,no,no,cellular,9,oct,476,39,6,failure,no
21,technician,divorced,unknown,29077,no,yes,telephone,13,aug,1034,25,0,failure,yes
80,retired,divorced,unknown,8320,yes,yes,telephone,8,nov,2735,2,7,failure,yes
85,services,divorced,unknown,43976,yes,yes,telephone,22,nov,2595,34,0,failure,no
58,retired,single,primary,17330,yes,yes,cellular,26,sep,3278,22,5,success,no
22,student,married,unknown,20120,no,no,telephone,24,aug,1741,1,3,nonexistent,no
49,housemaid,divorced,tertiary,32612,no,no,telephone,5,may,2338,18,6,nonexistent,no
87,admin.,married,primary,46025,yes,yes,telephone,9,apr,1910,16,5,nonexistent,no
52,management,divorced,secondary,29790,no,no,telephone,6,may,637,10,4,failure,no
39,housemaid,married,tertiary,38327,no,yes,telephone,2,dec,2554,31,4,success,no
82,retired,single,primary,20070,yes,no,cellular,7,nov,2115,48,5,failure,no
39,technician,married,tertiary,17449,yes,yes,cellular,30,jan,2486,13,6,nonexistent,no
28,technician,married,tertiary,7294,no,yes,cellular,17,may,2079,34,2,success,no
94,admin.,divorced,secondary,30256,yes,no,cellular,26,jun,1465,34,2,success,no
20,entrepreneur,married,primary,31447,no,no,telephone,12,sep,278,42,6,failure,no
26,technician,single,unknown,5190,no,no,telephone,1,sep,2666,12,2,success,no
77,services,single,tertiary,36115,no,yes,telephone,28,oct,1442,37,6,success,no
93,technician,single,tertiary,43493,no,no,telephone,30,dec,3603,40,1,success,no
31,management,divorced,tertiary,9561,no,yes,cellular,15,mar,3355,17,7,failure,no
35,admin.,divorced,tertiary,18431,no,yes,telephone,24,nov,64,41,8,failure,no
90,services,divorced,tertiary,27617,yes,yes,telephone,28,aug,1956,15,5,success,no
40,retired,divorced,primary,11571,yes,yes,telephone,21,aug,3905,13,1,failure,no
91,housemaid,divorced,tertiary,41783,no,no,telephone,11,sep,2625,46,8,success,no
64,admin.,single,tertiary,29395,no,yes,cellular,10,jan,3642,8,4,nonexistent,no
86,management,married,tertiary,-1991,no,yes,telephone,16,may,2467,17,3,nonexistent,no
64,blue-collar,single,unknown,46755,yes,yes,cellular,9,may,1402,11,6,success,no
47,management,divorced,unknown,43213,no,no,cellular,30,jul,499,40,5,nonexistent,no
42,unemployed,single,primary,13203,yes,no,telephone,12,nov,2173,46,3,nonexistent,no
45,unemployed,married,tertiary,41791,yes,no,cellular,22,aug,1803,1,9,nonexistent,no
42,blue-collar,divorced,tertiary,3321,no,yes,cellular,15,nov,3411,32,1,success,no
91,student,single,secondary,8378,yes,no,telephone,29,jul,2141,44,3,failure,no
75,technician,single,unknown,46847,yes,no,telephone,16,jun,2351,10,0,success,no
58,housemaid,married,secondary,5506,yes,yes,cellular,1,apr,3212,44,7,success,no
42,entrepreneur,divorced,tertiary,8219,no,yes,telephone,6,sep,3027,15,3,failure,no
65,entrepreneur,divorced,tertiary,27955,yes,no,telephone,13,feb,476,3,1,success,no
27,housemaid,married,secondary,32224,no,no,cellular,1,jun,1924,9,4,success,no
92,management,married,primary,30811,yes,yes,cellular,13,oct,2522,8,0,success,no
28,blue-collar,married,primary,38094,yes,no,cellular,5,jun,117,10,1,nonexistent,no
38,blue-collar,married,secondary,26769,yes,yes,telephone,3,nov,574,8,7,success,no
62,retired,divorced,tertiary,8086,yes,yes,cellular,12,apr,3509,16,3,success,no
24,admin.,divorced,secondary,26357,yes,yes,telephone,26,mar,2440,11,8,failure,no
81,services,single,unknown,38544,no,yes,cellular,10,nov,2848,23,9,nonexistent,yes
81,unemployed,single,primary,24862,no,no,cellular,9,mar,1573,22,3,nonexistent,no
19,entrepreneur,single,secondary,16955,yes,yes,cellular,17,feb,1380,40,1,success,no
93,technician,divorced,primary,45660,yes,yes,cellular,6,mar,169,18,7,nonexistent,no
59,services,divorced,unknown,6200,yes,no,telephone,14,apr,2287,39,9,nonexistent,no
71,management,divorced,tertiary,3632,yes,no,cellular,3,oct,3285,3,3,failure,no
92,retired,single,tertiary,11700,no,no,telephone,25,apr,2589,8,7,failure,yes
33,services,married,tertiary,32630,no,yes,telephone,18,oct,2447,5,1,nonexistent,no
35,retired,married,primary,48385,yes,yes,telephone,28,jul,1804,27,3,failure,no
76,entrepreneur,married,unknown,17509,no,yes,cellular,27,apr,3084,5,0,success,no
33,entrepreneur,married,secondary,2711,yes,no,telephone,7,sep,1824,19,7,failure,no
23,technician,married,tertiary,28871,yes,no,telephone,9,aug,2386,17,5,success,no
74,blue-collar,divorced,primary,457,no,yes,cellular,15,jan,42,46,1,failure,yes
64,management,single,tertiary,9196,no,yes,cellular,19,oct,2989,18,2,nonexistent,no
65,student,married,unknown,10839,yes,yes,cellular,16,jan,841,2,5,success,no
59,housemaid,married,secondary,37467,yes,no,cellular,19,jun,2453,7,9,failure,no
93,technician,married,tertiary,11167,yes,no,telephone,19,apr,2759,49,8,failure,no
77,entrepreneur,divorced,unknown,6459,no,yes,cellular,17,oct,291,16,9,success,no
94,admin.,married,primary,5157,yes,no,cellular,29,jun,2862,7,6,failure,no
21,blue-collar,single,unknown,42821,no,no,cellular,25,sep,3451,18,8,nonexistent,no
19,housemaid,divorced,primary,714,yes,no,cellular,25,oct,3257,44,9,success,yes
76,admin.,divorced,tertiary,18930,no,no,cellular,6,may,3667,26,3,nonexistent,yes
44,technician,divorced,tertiary,25217,no,yes,telephone,25,aug,3637,29,7,success,no
44,services,married,unknown,38132,no,yes,telephone,25,feb,148,16,1,success,no
89,student,married,primary,29117,yes,no,cellular,1,aug,2012,46,1,success,no
24,retired,married,unknown,13256,yes,no,cellular,19,aug,462,39,3,success,no
80,housemaid,married,unknown,42766,yes,yes,telephone,15,feb,3361,30,2,nonexistent,yes
63,housemaid,single,tertiary,7583,no,no,cellular,3,jul,1260,25,7,nonexistent,no
80,technician,divorced,tertiary,21925,no,no,telephone,17,aug,2661,8,1,success,no
29,housemaid,married,tertiary,40042,no,yes,telephone,6,jul,2407,14,3,success,no
30,retired,single,unknown,22869,no,no,telephone,4,jun,540,22,8,nonexistent,yes
60,retired,divorced,unknown,10271,no,yes,telephone,8,mar,1743,14,8,success,no
34,admin.,divorced,secondary,835,no,no,cellular,22,nov,1345,27,3,success,no
80,services,divorced,secondary,6013,no,no,cellular,4,nov,3386,35,2,nonexistent,no
53,retired,married,unknown,11239,yes,no,cellular,21,mar,3712,40,0,nonexistent,no
25,student,divorced,secondary,27540,no,no,cellular,28,aug,118,12,0,nonexistent,yes
86,housemaid,married,unknown,34973,no,no,cellular,2,apr,732,43,7,failure,no
53,admin.,single,tertiary,44621,no,no,telephone,10,oct,508,21,8,success,no
45,entrepreneur,divorced,primary,154,no,no,telephone,12,aug,2114,11,8,nonexistent,no
64,admin.,single,tertiary,19492,no,no,cellular,1,oct,1128,3,4,success,yes
93,student,married,unknown,41304,yes,yes,telephone,12,jun,643,9,1,failure,no
47,blue-collar,married,tertiary,1923,no,yes,telephone,23,mar,1525,43,6,nonexistent,yes
40,admin.,married,unknown,29558,no,yes,telephone,10,dec,1812,19,3,nonexistent,no
33,entrepreneur,divorced,unknown,40814,no,yes,telephone,12,oct,1992,42,9,success,no
31,retired,divorced,secondary,20468,yes,no,cellular,19,feb,2311,23,3,success,no
91,unemployed,single,unknown,38030,no,yes,cellular,29,jan,2906,16,3,nonexistent,no
88,unemployed,married,primary,34636,no,yes,telephone,3,dec,2202,4,9,nonexistent,yes
69,unemployed,single,secondary,1790,yes,no,telephone,22,apr,3963,32,2,success,no
54,blue-collar,married,primary,41992,no,no,cellular,19,aug,2840,1,3,success,no
46,entrepreneur,married,unknown,23420,no,no,cellular,23,apr,975,4,1,nonexistent,no
84,student,single,tertiary,30215,yes,no,cellular,7,aug,3527,26,8,failure,no
32,technician,married,unknown,49159,yes,no,cellular,21,aug,3753,27,6,success,no
64,unemployed,single,unknown,-727,yes,yes,telephone,1,nov,2225,40,0,success,yes
63,technician,divorced,tertiary,24680,no,no,telephone,13,jan,2196,16,4,success,no
69,blue-collar,single,tertiary,41927,no,no,telephone,9,jun,2435,30,1,nonexistent,no
36,technician,single,primary,10434,no,no,cellular,16,nov,278,38,2,nonexistent,no
94,housemaid,married,secondary,44096,no,yes,telephone,18,oct,346,33,2,nonexistent,no
38,blue-collar,single,secondary,45471,no,no,cellular,15,aug,1061,16,6,success,no
81,technician,divorced,secondary,7404,yes,no,telephone,20,aug,3834,33,2,success,no
54,admin.,divorced,primary,38579,no,yes,telephone,15,jan,2523,20,6,failure,no
44,unemployed,divorced,primary,8487,yes,yes,cellular,15,aug,1189,31,7,nonexistent,no
72,services,divorced,tertiary,8389,no,no,cellular,10,sep,3001,48,1,nonexistent,yes
46,management,single,secondary,27385,yes,yes,telephone,26,nov,3520,27,0,success,yes
37,blue-collar,divorced,unknown,33032,yes,yes,telephone,18,jun,3097,32,5,success,no
42,retired,single,primary,46133,no,no,telephone,15,jul,1837,22,8,failure,no
87,management,single,unknown,29389,yes,yes,cellular,12,jun,3834,36,5,success,no
80,student,married,secondary,45964,no,yes,cellular,1,may,1201,27,7,success,no
53,blue-collar,single,secondary,15994,no,no,cellular,13,jan,2973,25,4,success,no
19,blue-collar,single,primary,7610,yes,yes,cellular,17,feb,240,2,7,failure,no
39,technician,married,primary,16170,yes,yes,telephone,17,oct,2660,46,3,failure,no
33,blue-collar,divorced,tertiary,11869,no,no,cellular,7,feb,1265,38,5,failure,yes
35,unemployed,divorced,unknown,17866,no,no,telephone,11,nov,362,23,7,failure,yes
86,entrepreneur,single,tertiary,20930,no,yes,cellular,12,sep,2571,12,0,failure,no
71,entrepreneur,married,tertiary,8069,no,yes,telephone,9,jun,214,37,5,nonexistent,no
47,student,single,unknown,41867,yes,yes,cellular,15,mar,3339,46,7,success,no
62,housemaid,single,secondary,46954,no,yes,telephone,1,mar,1796,37,4,failure,no
36,services,divorced,unknown,6571,yes,yes,cellular,26,oct,2441,48,2,failure,no
51,housemaid,married,secondary,20979,no,no,telephone,22,oct,3438,21,4,failure,no
30,unemployed,single,tertiary,9492,no,yes,cellular,11,feb,2382,48,2,failure,no
60,unemployed,divorced,secondary,47845,no,yes,telephone,5,jul,2127,42,5,success,no
79,admin.,single,secondary,28290,yes,no,cellular,30,jan,571,11,5,success,no
39,entrepreneur,divorced,secondary,45248,yes,no,cellular,19,jan,1897,21,4,nonexistent,no
69,management,married,unknown,26721,yes,yes,telephone,18,oct,185,37,6,success,no
69,retired,single,secondary,29843,no,yes,telephone,18,mar,2568,4,6,failure,no
53,blue-collar,married,unknown,8582,no,no,cellular,18,jan,3233,26,5,failure,no
90,services,divorced,primary,21409,yes,yes,cellular,23,nov,730,20,5,failure,no
36,retired,married,primary,48907,no,no,cellular,20,mar,402,7,3,failure,no
55,housemaid,married,tertiary,5033,yes,no,cellular,7,dec,254,38,3,success,yes
87,retired,married,tertiary,22077,yes,no,cellular,14,sep,3203,47,2,success,no
74,admin.,single,unknown,24455,no,no,cellular,26,jul,3249,27,9,nonexistent,no
37,services,divorced,secondary,25385,yes,yes,cellular,1,sep,945,47,6,success,no
26,services,married,secondary,-1153,no,no,telephone,28,jul,139,17,2,failure,no
49,admin.,single,primary,9163,no,yes,telephone,26,nov,2642,32,8,failure,no
21,unemployed,divorced,unknown,48347,yes,no,telephone,20,sep,3983,10,8,success,no
67,admin.,divorced,secondary,7704,no,yes,telephone,9,nov,1692,11,5,nonexistent,no
22,unemployed,divorced,secondary,42862,yes,yes,cellular,16,mar,618,18,6,nonexistent,yes
37,management,married,unknown,29849,yes,no,cellular,23,jul,3970,2,2,success,no
92,student,married,tertiary,4332,yes,yes,cellular,26,jun,3100,35,2,success,yes
54,unemployed,married,unknown,3648,no,yes,cellular,6,feb,682,6,0,success,no
39,retired,divorced,unknown,29793,yes,yes,cellular,7,jun,1918,3,5,failure,yes
75,unemployed,divorced,secondary,17704,no,no,cellular,18,mar,513,7,2,success,no
85,student,married,primary,16841,yes,yes,telephone,1,feb,758,35,0,success,no
61,housemaid,married,secondary,26038,no,yes,cellular,26,may,1862,47,7,nonexistent,no
51,blue-collar,divorced,secondary,1450,yes,no,cellular,25,may,2599,13,7,nonexistent,no
94,admin.,divorced,secondary,6418,yes,no,cellular,16,nov,3056,38,7,failure,no
59,blue-collar,single,unknown,46718,no,yes,cellular,18,feb,1150,2,7,nonexistent,yes
26,admin.,single,unknown,32575,yes,no,cellular,18,mar,3271,2,4,nonexistent,no
24,management,married,secondary,43268,yes,no,cellular,19,aug,3734,8,6,success,no
85,entrepreneur,divorced,secondary,29724,no,no,cellular,28,may,1947,9,2,nonexistent,no
36,retired,divorced,primary,46473,no,yes,telephone,13,aug,907,34,9,nonexistent,no
48,retired,single,tertiary,31186,yes,no,telephone,19,oct,2060,39,1,nonexistent,no
52,housemaid,divorced,secondary,46890,yes,no,telephone,3,apr,911,31,5,nonexistent,no
74,entrepreneur,married,unknown,24451,no,no,telephone,20,apr,1366,29,0,nonexistent,no
78,entrepreneur,single,tertiary,1155,yes,yes,cellular,27,jun,1373,49,1,nonexistent,no
48,admin.,divorced,tertiary,7110,no,no,telephone,17,oct,2217,47,6,nonexistent,no
70,retired,divorced,primary,21748,no,yes,telephone,11,nov,904,36,8,nonexistent,no
49,retired,married,tertiary,27448,yes,no,cellular,29,may,837,22,6,failure,no
83,entrepreneur,divorced,secondary,30586,no,yes,telephone,17,may,3496,23,9,success,no
76,admin.,single,secondary,18202,no,no,cellular,30,sep,3654,13,7,nonexistent,no
27,unemployed,single,unknown,43231,yes,no,telephone,12,jun,3346,35,7,success,no
19,unemployed,divorced,secondary,33399,yes,yes,telephone,12,mar,2124,44,9,nonexistent,no
83,student,divorced,secondary,18058,yes,yes,telephone,20,nov,1983,3,2,failure,no
77,technician,divorced,primary,2630,yes,no,cellular,16,apr,1128,9,5,nonexistent,no
34,services,divorced,tertiary,4868,no,no,cellular,1,sep,1752,48,1,failure,no
33,management,single,primary,36281,no,no,telephone,28,jun,2637,18,8,nonexistent,no
33,admin.,married,tertiary,32597,no,yes,telephone,20,nov,250,26,6,nonexistent,no
63,unemployed,single,primary,7855,yes,no,cellular,13,aug,3098,29,2,success,yes
56,housemaid,divorced,unknown,46698,no,no,cellular,2,nov,2806,48,5,nonexistent,no
48,services,divorced,primary,43379,yes,no,telephone,16,jul,1860,12,9,nonexistent,no
18,services,single,primary,22660,no,yes,telephone,7,dec,2472,39,0,failure,no
28,services,single,unknown,29739,yes,no,telephone,22,jan,2278,23,6,success,no
21,entrepreneur,divorced,secondary,1812,yes,yes,telephone,2,jan,724,19,8,nonexistent,no
88,student,single,secondary,15270,no,yes,cellular,18,oct,2758,24,4,success,no
43,housemaid,divorced,unknown,21978,yes,no,telephone,28,jul,2921,44,8,success,no
67,technician,single,unknown,9531,no,yes,cellular,17,feb,1073,43,7,nonexistent,no
29,housemaid,divorced,primary,26783,no,yes,cellular,16,sep,3212,44,7,nonexistent,no
92,housemaid,single,unknown,11236,no,no,cellular,20,dec,2747,30,5,nonexistent,yes
82,admin.,divorced,unknown,49949,no,no,cellular,18,oct,3210,31,2,nonexistent,no
64,student,married,tertiary,28093,yes,no,cellular,21,dec,1553,19,3,nonexistent,no
70,blue-collar,married,tertiary,2147,no,yes,cellular,28,sep,3911,21,0,success,yes
88,student,single,secondary,16515,no,yes,cellular,28,dec,2249,49,5,failure,no
19,blue-collar,married,unknown,26270,no,yes,cellular,20,feb,434,47,6,success,no
41,technician,divorced,primary,759,yes,no,cellular,16,sep,3866,10,9,nonexistent,no
21,admin.,single,secondary,41738,no,yes,telephone,1,sep,2513,4,8,success,no
36,entrepreneur,single,secondary,23316,yes,no,cellular,21,oct,2868,18,4,failure,no
43,services,divorced,secondary,876,no,no,telephone,5,jun,3306,45,1,success,no
92,admin.,divorced,unknown,43480,no,yes,cellular,15,may,3811,37,6,nonexistent,no
57,entrepreneur,divorced,unknown,11332,no,yes,cellular,13,oct,1547,20,6,nonexistent,no
67,admin.,single,primary,7903,no,yes,telephone,5,feb,3256,36,4,nonexistent,no
60,entrepreneur,divorced,primary,47207,no,no,cellular,18,jun,3397,48,1,failure,no
92,admin.,married,secondary,34130,yes,yes,cellular,20,nov,1210,32,6,nonexistent,no
84,student,single,unknown,41819,yes,no,telephone,30,sep,3174,27,0,nonexistent,no
29,student,divorced,primary,7198,no,yes,telephone,5,mar,1304,41,5,nonexistent,no
84,student,single,tertiary,35771,no,no,cellular,16,mar,2054,24,5,nonexistent,yes
44,services,married,tertiary,13732,no,yes,cellular,11,nov,902,29,5,success,no
71,management,married,secondary,38673,yes,yes,telephone,11,apr,2663,24,2,nonexistent,no
83,retired,divorced,tertiary,18487,no,no,cellular,22,oct,443,29,2,success,no
66,blue-collar,single,secondary,-219,yes,yes,cellular,23,nov,2805,39,0,failure,no
33,student,divorced,unknown,11412,no,yes,cellular,26,dec,1975,18,3,success,no
19,management,single,secondary,48141,no,no,telephone,27,apr,3541,10,6,success,no
77,blue-collar,divorced,secondary,29554,no,yes,cellular,3,jan,1547,47,0,success,no
71,admin.,divorced,unknown,42124,yes,yes,telephone,19,feb,3205,9,9,success,no
47,technician,single,primary,29485,no,no,cellular,10,jun,2782,11,9,success,no
55,entrepreneur,single,primary,24654,yes,yes,cellular,28,may,678,12,1,success,no
45,management,married,primary,31145,no,yes,cellular,2,oct,1923,2,9,failure,no
42,housemaid,married,primary,49529,yes,no,telephone,25,apr,2982,26,1,nonexistent,no
27,unemployed,single,secondary,36813,yes,yes,telephone,17,oct,2137,9,4,failure,no
77,management,married,primary,44378,no,yes,telephone,3,sep,380,17,7,success,no
59,student,married,tertiary,14665,yes,no,cellular,3,feb,1128,35,4,success,no
57,student,single,tertiary,10926,no,yes,cellular,8,dec,1222,46,0,success,no
94,management,single,primary,17303,no,yes,telephone,16,aug,874,3,0,failure,no
59,entrepreneur,single,tertiary,45802,no,yes,telephone,12,dec,131,6,4,success,no
64,blue-collar,divorced,tertiary,10356,no,no,telephone,22,nov,843,43,1,failure,no
